amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
17898.48,received,MC19/1603A/0622/1-ncil,MC19/1603A/0622/1-ncil,,2020-06-19,local-authority-eng:ISL,2020-01-15,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-1603A-0622-1-ncil
942.03,received,MC19/1603A/0622/1-admin,MC19/1603A/0622/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-15,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-1603A-0622-1-admin
350840.19,received,MC55/7018B/0649/1-ncil,MC55/7018B/0649/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-1-ncil
18465.27,received,MC55/7018B/0649/1-admin,MC55/7018B/0649/1-admin,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-1-admin
138991.58,received,MC55/7018B/0649/2-ncil,MC55/7018B/0649/2-ncil,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-2-ncil
7315.35,received,MC55/7018B/0649/2-admin,MC55/7018B/0649/2-admin,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-2-admin
88481.18,received,MC19/0183A/0666/1-ncil,MC19/0183A/0666/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-09-23,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0183A-0666-1-ncil
4656.9,received,MC19/0183A/0666/1-admin,MC19/0183A/0666/1-admin,,2020-06-19,local-authority-eng:ISL,2019-09-23,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0183A-0666-1-admin
37617.14,received,MC19/0551A/0693/1-ncil,MC19/0551A/0693/1-ncil,,2020-06-19,local-authority-eng:ISL,2019-11-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0551A-0693-1-ncil
1979.85,received,MC19/0551A/0693/1-admin,MC19/0551A/0693/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0551A-0693-1-admin
17980.11,received,MC16/0691G/0625/1-mcil,MC16/0691G/0625/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-08-16,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0691G-0625-1-mcil
749.17,received,MC16/0691G/0625/1-admin,MC16/0691G/0625/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-16,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0691G-0625-1-admin
64271.54,secured,MC15/1958B/6542/1-mcil,MC15/1958B/6542/1-mcil,,2020-06-19,local-authority-eng:ISL,2020-03-27,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-1958B-6542-1-mcil
2261.31,secured,MC15/1958B/6542/1-admin,MC15/1958B/6542/1-admin,,2020-06-19,local-authority-eng:ISL,2020-03-27,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-1958B-6542-1-admin
1549.78,secured,MC15/4162N/4728/1-mcil,MC15/4162N/4728/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-4162N-4728-1-mcil
64.57,secured,MC15/4162N/4728/1-admin,MC15/4162N/4728/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-4162N-4728-1-admin
24310.17,received,MC16/3207B/4423/1-mcil,MC16/3207B/4423/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-09-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3207B-4423-1-mcil
1012.92,received,MC16/3207B/4423/1-admin,MC16/3207B/4423/1-admin,,2020-06-19,local-authority-eng:ISL,2019-09-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3207B-4423-1-admin
4029.42,received,MC17/0556B/0711/1-mcil,MC17/0556B/0711/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-11-06,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0556B-0711-1-mcil
167.89,received,MC17/0556B/0711/1-admin,MC17/0556B/0711/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-06,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0556B-0711-1-admin
9205.68,received,MC16/2646G/4714/1-mcil,MC16/2646G/4714/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-05-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-2646G-4714-1-mcil
383.56,received,MC16/2646G/4714/1-admin,MC16/2646G/4714/1-admin,,2020-06-19,local-authority-eng:ISL,2019-05-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-2646G-4714-1-admin
3223.54,received,MC16/3191E/6202/1-mcil,MC16/3191E/6202/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3191E-6202-1-mcil
134.31,received,MC16/3191E/6202/1-admin,MC16/3191E/6202/1-admin,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-3191E-6202-1-admin
53312.29,received,MC17/0724A/0765/1-mcil,MC17/0724A/0765/1-mcil,,2020-06-19,local-authority-eng:ISL,2020-02-04,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0724A-0765-1-mcil
2221.34,received,MC17/0724A/0765/1-admin,MC17/0724A/0765/1-admin,,2020-06-19,local-authority-eng:ISL,2020-02-04,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0724A-0765-1-admin
2223.29,received,MC15/3543K/9194/1-mcil,MC15/3543K/9194/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-05-31,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-3543K-9194-1-mcil
92.63,received,MC15/3543K/9194/1-admin,MC15/3543K/9194/1-admin,,2020-06-19,local-authority-eng:ISL,2019-05-31,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-3543K-9194-1-admin
192547.84,received,MC17/0297C/8913/1-mcil,MC17/0297C/8913/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-1-mcil
8022.82,received,MC17/0297C/8913/1-admin,MC17/0297C/8913/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-1-admin
115275.74,secured,MC17/0297C/8913/2-mcil,MC17/0297C/8913/2-mcil,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-2-mcil
4803.15,secured,MC17/0297C/8913/2-admin,MC17/0297C/8913/2-admin,,2020-06-19,local-authority-eng:ISL,2019-11-07,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-0297C-8913-2-admin
6261.1,received,MC15/5283M/4821/1-mcil,MC15/5283M/4821/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-5283M-4821-1-mcil
260.87,received,MC15/5283M/4821/1-admin,MC15/5283M/4821/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-09,0,/developer-agreement-transaction/local-authority-eng/ISL/MC15-5283M-4821-1-admin
34473.37,secured,MC17/1889N/0128/1-mcil,MC17/1889N/0128/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-11-08,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-1889N-0128-1-mcil
1436.39,secured,MC17/1889N/0128/1-admin,MC17/1889N/0128/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-08,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-1889N-0128-1-admin
17915.41,received,MC17/2992A/4950/1-mcil,MC17/2992A/4950/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2992A-4950-1-mcil
746.47,received,MC17/2992A/4950/1-admin,MC17/2992A/4950/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2992A-4950-1-admin
5529.6,received,MC17/2787Q/4971/1-mcil,MC17/2787Q/4971/1-mcil,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2787Q-4971-1-mcil
230.4,received,MC17/2787Q/4971/1-admin,MC17/2787Q/4971/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2787Q-4971-1-admin
10191.33,received,MC16/350A/4026/1-mcil,MC16/350A/4026/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-08-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-350A-4026-1-mcil
424.63,received,MC16/350A/4026/1-admin,MC16/350A/4026/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-350A-4026-1-admin
19403.2,secured,MC17/2961A/0764/1-mcil,MC17/2961A/0764/1-mcil,,2020-06-19,local-authority-eng:ISL,2020-01-29,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2961A-0764-1-mcil
808.46,secured,MC17/2961A/0764/1-admin,MC17/2961A/0764/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-29,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-2961A-0764-1-admin
4581.32,received,MC16/0455Q/8753/1-mcil,MC16/0455Q/8753/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0455Q-8753-1-mcil
190.88,received,MC16/0455Q/8753/1-admin,MC16/0455Q/8753/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-29,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-0455Q-8753-1-admin
1002833.81,received,MC17/3103A/8924/1-mcil,MC17/3103A/8924/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-1-mcil
41784.74,received,MC17/3103A/8924/1-admin,MC17/3103A/8924/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-10,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-1-admin
1002833.81,received,MC17/3103A/8924/2-mcil,MC17/3103A/8924/2-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-2-mcil
41784.74,received,MC17/3103A/8924/2-admin,MC17/3103A/8924/2-admin,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-2-admin
1033222.72,secured,MC17/3103A/8924/3-mcil,MC17/3103A/8924/3-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-3-mcil
43050.94,secured,MC17/3103A/8924/3-admin,MC17/3103A/8924/3-admin,,2020-06-19,local-authority-eng:ISL,2019-04-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3103A-8924-3-admin
3388.2,received,MC16/4928R/9833/1-mcil,MC16/4928R/9833/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-08-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-4928R-9833-1-mcil
141.17,received,MC16/4928R/9833/1-admin,MC16/4928R/9833/1-admin,,2020-06-19,local-authority-eng:ISL,2019-08-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC16-4928R-9833-1-admin
173938.42,received,MC17/3429N/9739/1-mcil,MC17/3429N/9739/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-1-mcil
7247.43,received,MC17/3429N/9739/1-admin,MC17/3429N/9739/1-admin,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-1-admin
173938.42,received,MC17/3429N/9739/2-mcil,MC17/3429N/9739/2-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-2-mcil
7247.43,received,MC17/3429N/9739/2-admin,MC17/3429N/9739/2-admin,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-2-admin
125444.07,secured,MC17/3429N/9739/3-mcil,MC17/3429N/9739/3-mcil,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-3-mcil
5226.83,secured,MC17/3429N/9739/3-admin,MC17/3429N/9739/3-admin,,2020-06-19,local-authority-eng:ISL,2019-04-01,0,/developer-agreement-transaction/local-authority-eng/ISL/MC17-3429N-9739-3-admin
57211.53,received,MC18/1322B/4710/1-mcil,MC18/1322B/4710/1-mcil,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1322B-4710-1-mcil
2383.81,received,MC18/1322B/4710/1-admin,MC18/1322B/4710/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1322B-4710-1-admin
3422.42,secured,MC18/3887N/0730/1-mcil,MC18/3887N/0730/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-12-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-3887N-0730-1-mcil
142.6,secured,MC18/3887N/0730/1-admin,MC18/3887N/0730/1-admin,,2020-06-19,local-authority-eng:ISL,2019-12-02,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-3887N-0730-1-admin
192547.84,secured,MC18/0523A/0107/1-mcil,MC18/0523A/0107/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-1-mcil
8022.82,secured,MC18/0523A/0107/1-admin,MC18/0523A/0107/1-admin,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-1-admin
26350.25,secured,MC18/0523A/0107/2-mcil,MC18/0523A/0107/2-mcil,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-2-mcil
1097.92,secured,MC18/0523A/0107/2-admin,MC18/0523A/0107/2-admin,,2020-06-19,local-authority-eng:ISL,2019-06-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-0523A-0107-2-admin
158252.78,received,MC18/1578A/0672/1-mcil,MC18/1578A/0672/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-10-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1578A-0672-1-mcil
6593.86,received,MC18/1578A/0672/1-admin,MC18/1578A/0672/1-admin,,2020-06-19,local-authority-eng:ISL,2019-10-24,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1578A-0672-1-admin
921.6,received,MC18/4235P/0264/1-mcil,MC18/4235P/0264/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-4235P-0264-1-mcil
38.4,received,MC18/4235P/0264/1-admin,MC18/4235P/0264/1-admin,,2020-06-19,local-authority-eng:ISL,2019-07-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-4235P-0264-1-admin
37651.2,received,MC18/1671B/0320/1-mcil,MC18/1671B/0320/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-12-17,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1671B-0320-1-mcil
1568.8,received,MC18/1671B/0320/1-admin,MC18/1671B/0320/1-admin,,2020-06-19,local-authority-eng:ISL,2019-12-17,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-1671B-0320-1-admin
13670.4,received,MC19/0244L/4475/1-mcil,MC19/0244L/4475/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-11-19,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0244L-4475-1-mcil
569.6,received,MC19/0244L/4475/1-admin,MC19/0244L/4475/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-19,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0244L-4475-1-admin
1113.6,received,MC18/4232H/0476/1-mcil,MC18/4232H/0476/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-10-11,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-4232H-0476-1-mcil
46.4,received,MC18/4232H/0476/1-admin,MC18/4232H/0476/1-admin,,2020-06-19,local-authority-eng:ISL,2019-10-11,0,/developer-agreement-transaction/local-authority-eng/ISL/MC18-4232H-0476-1-admin
13593.6,received,MC19/1603A/0622/1-mcil,MC19/1603A/0622/1-mcil,,2020-06-19,local-authority-eng:ISL,2020-01-15,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-1603A-0622-1-mcil
566.4,received,MC19/1603A/0622/1-admin,MC19/1603A/0622/1-admin,,2020-06-19,local-authority-eng:ISL,2020-01-15,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-1603A-0622-1-admin
125466.76,received,MC55/7018B/0649/1-mcil,MC55/7018B/0649/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-1-mcil
5227.78,received,MC55/7018B/0649/1-admin,MC55/7018B/0649/1-admin,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-1-admin
49705.89,received,MC55/7018B/0649/2-mcil,MC55/7018B/0649/2-mcil,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-2-mcil
2071.07,received,MC55/7018B/0649/2-admin,MC55/7018B/0649/2-admin,,2020-06-19,local-authority-eng:ISL,2019-09-13,0,/developer-agreement-transaction/local-authority-eng/ISL/MC55-7018B-0649-2-admin
1.554E+5,received,MC19/0183A/0666/1-mcil,MC19/0183A/0666/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-09-23,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0183A-0666-1-mcil
6475,received,MC19/0183A/0666/1-admin,MC19/0183A/0666/1-admin,,2020-06-19,local-authority-eng:ISL,2019-09-23,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0183A-0666-1-admin
66067.2,received,MC19/0551A/0693/1-mcil,MC19/0551A/0693/1-mcil,,2020-06-19,local-authority-eng:ISL,2019-11-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0551A-0693-1-mcil
2752.8,received,MC19/0551A/0693/1-admin,MC19/0551A/0693/1-admin,,2020-06-19,local-authority-eng:ISL,2019-11-12,0,/developer-agreement-transaction/local-authority-eng/ISL/MC19-0551A-0693-1-admin
