amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
156182.79,allocated,10/01256/FULM-CF,10/01256/FULM-CF-3,,2020-12-16,local-authority-eng:NEA,2017-04-06,,/developer-agreement-transaction/local-authority-eng/NEA/10-01256-FULM-CF-3
88968.61,received,10/01256/FULM-TT,10/01256/FULM-TT-2,,2020-12-16,local-authority-eng:NEA,2014-12-30,,/developer-agreement-transaction/local-authority-eng/NEA/10-01256-FULM-TT-2
4.3712E+5,received,13/01271/FULM-AH,13/01271/FULM-AH-2,,2020-12-16,local-authority-eng:NEA,2017-01-11,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-AH-2
310608.84,received,13/01271/FULM-AH,13/01271/FULM-AH-2a,,2020-12-16,local-authority-eng:NEA,2018-07-03,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-AH-2a
17891.74,received,13/01271/FULM-CF,13/01271/FULM-CF-2,,2020-12-16,local-authority-eng:NEA,2018-05-16,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-CF-2
17720.78,received,13/01271/FULM-CF,13/01271/FULM-CF-2a,,2020-12-16,local-authority-eng:NEA,2018-07-03,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-CF-2a
150374.1,received,13/01271/FULM-ED,13/01271/FULM-ED-2,,2020-12-16,local-authority-eng:NEA,2018-05-16,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-ED-2
148937.2,received,13/01271/FULM-ED,13/01271/FULM-ED-2a,,2020-12-16,local-authority-eng:NEA,2018-07-03,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-ED-2a
58343.89,received,13/01271/FULM-OS,13/01271/FULM-OS-2,,2020-12-16,local-authority-eng:NEA,2018-05-16,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-OS-2
57786.4,received,13/01271/FULM-OS,13/01271/FULM-OS-2a,,2020-12-16,local-authority-eng:NEA,2018-07-03,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-OS-2a
6.04E+3,transferred,13/01271/FULM-OS,13/01271/FULM-OS-3,,2020-12-16,local-authority-eng:NEA,2019-09-05,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-OS-3
7295,transferred,13/01271/FULM-OS,13/01271/FULM-OS-3a,,2020-12-16,local-authority-eng:NEA,2020-02-20,,/developer-agreement-transaction/local-authority-eng/NEA/13-01271-FULM-OS-3a
2.1E+5,received,05/02273/FULM- OS,05/02273/FULM- OS-2,,2020-12-16,local-authority-eng:NEA,2012-02-08,,/developer-agreement-transaction/local-authority-eng/NEA/05-02273-FULM--OS-2
24127.62,received,16/00769/FULM-CF,16/00769/FULM-CF-2,,2020-12-16,local-authority-eng:NEA,2018-09-28,,/developer-agreement-transaction/local-authority-eng/NEA/16-00769-FULM-CF-2
5594.18,received,14/01548/RMA-OS,14/01548/RMA-OS-2,,2020-12-16,local-authority-eng:NEA,2017-04-20,,/developer-agreement-transaction/local-authority-eng/NEA/14-01548-RMA-OS-2
4672.14,spent,14/01548/RMA-OS,14/01548/RMA-OS-5,,2020-12-16,local-authority-eng:NEA,2019-03-28,,/developer-agreement-transaction/local-authority-eng/NEA/14-01548-RMA-OS-5
922.04,spent,14/01548/RMA-OS,14/01548/RMA-OS-5a,,2020-12-16,local-authority-eng:NEA,2020-03-30,,/developer-agreement-transaction/local-authority-eng/NEA/14-01548-RMA-OS-5a
186111.37,received,14/01533/RMAM-CF,14/01533/RMAM-CF-2,,2020-12-16,local-authority-eng:NEA,2018-09-03,,/developer-agreement-transaction/local-authority-eng/NEA/14-01533-RMAM-CF-2
10718,received,14/01533/RMAM-HE,14/01533/RMAM-HE-2,,2020-12-16,local-authority-eng:NEA,2018-09-04,,/developer-agreement-transaction/local-authority-eng/NEA/14-01533-RMAM-HE-2
56616.76,received,14/01533/RMAM-OS,14/01533/RMAM-OS-2,,2020-12-16,local-authority-eng:NEA,2018-09-05,,/developer-agreement-transaction/local-authority-eng/NEA/14-01533-RMAM-OS-2
30771.38,received,14/01533/RMAM-OS,14/01533/RMAM-OS-2a,,2020-12-16,local-authority-eng:NEA,2018-09-06,,/developer-agreement-transaction/local-authority-eng/NEA/14-01533-RMAM-OS-2a
59696.76,received,13/00743/OUTM-OS,13/00743/OUTM-OS-2,,2020-12-16,local-authority-eng:NEA,2019-11-05,,/developer-agreement-transaction/local-authority-eng/NEA/13-00743-OUTM-OS-2
42872,received,14/01533/RMAM-AH,14/01533/RMAM-AH-2,,2020-12-16,local-authority-eng:NEA,2018-09-07,,/developer-agreement-transaction/local-authority-eng/NEA/14-01533-RMAM-AH-2
103928,received,14/00669/FULM-CF,14/00669/FULM-CF-2,,2020-12-16,local-authority-eng:NEA,2015-01-15,,/developer-agreement-transaction/local-authority-eng/NEA/14-00669-FULM-CF-2
2.128E+4,received,14/00669/FULM-TT,14/00669/FULM-TT-2,,2020-12-16,local-authority-eng:NEA,2015-01-15,,/developer-agreement-transaction/local-authority-eng/NEA/14-00669-FULM-TT-2
9.2E+4,received,14/00669/FULM-OS,14/00669/FULM-OS-2,,2020-12-16,local-authority-eng:NEA,2015-01-15,,/developer-agreement-transaction/local-authority-eng/NEA/14-00669-FULM-OS-2
8.8E+3,received,14/00669/FULM-OS,14/00669/FULM-OS-2a,,2020-12-16,local-authority-eng:NEA,2015-01-15,,/developer-agreement-transaction/local-authority-eng/NEA/14-00669-FULM-OS-2a
150086.59,received,13/00458/OUTM-AH,13/00458/OUTM-AH-2,,2020-12-16,local-authority-eng:NEA,2020-01-21,,/developer-agreement-transaction/local-authority-eng/NEA/13-00458-OUTM-AH-2
135646.15,received,13/00458/OUTM-CF,13/00458/OUTM-CF-2,,2020-12-16,local-authority-eng:NEA,2020-01-21,,/developer-agreement-transaction/local-authority-eng/NEA/13-00458-OUTM-CF-2
135649.53,received,13/00458/OUTM-ED,13/00458/OUTM-ED-2,,2020-12-16,local-authority-eng:NEA,2020-01-21,,/developer-agreement-transaction/local-authority-eng/NEA/13-00458-OUTM-ED-2
97441.92,received,13/00458/OUTM-TT,13/00458/OUTM-TT-2,,2020-12-16,local-authority-eng:NEA,2020-01-21,,/developer-agreement-transaction/local-authority-eng/NEA/13-00458-OUTM-TT-2
3.6E+4,received,14/01855/FUL-AH,14/01855/FUL-AH-2,,2020-12-16,local-authority-eng:NEA,2017-01-09,,/developer-agreement-transaction/local-authority-eng/NEA/14-01855-FUL-AH-2
,secured,14/01978/OUTM-AH,14/01978/OUTM-AH-1p,,2020-12-16,local-authority-eng:NEA,2015-01-22,75,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-AH-1p
,secured,14/01978/OUTM-HE,14/01978/OUTM-HE-1p,,2020-12-16,local-authority-eng:NEA,2015-01-24,1,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-HE-1p
,secured,14/01978/OUTM-OS,14/01978/OUTM-OS-1p,,2020-12-16,local-authority-eng:NEA,2015-01-22,8,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-OS-1p
,secured,14/01978/OUTM-OS,14/01978/OUTM-OS-1pa,,2020-12-16,local-authority-eng:NEA,2015-01-22,7,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-OS-1pa
,secured,14/01978/OUTM-OS,14/01978/OUTM-OS-1pb,,2020-12-16,local-authority-eng:NEA,2015-01-22,3,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-OS-1pb
,secured,14/01978/OUTM-OS,14/01978/OUTM-OS-1pc,,2020-12-16,local-authority-eng:NEA,2015-01-22,,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-OS-1pc
2.475E+6,secured,14/01978/OUTM-OS,14/01978/OUTM-OS-1,,2020-12-16,local-authority-eng:NEA,2015-01-23,,/developer-agreement-transaction/local-authority-eng/NEA/14-01978-OUTM-OS-1
14556.34,received,14/01308/FULM-CF,14/01308/FULM-CF-2,,2020-12-16,local-authority-eng:NEA,2018-05-31,,/developer-agreement-transaction/local-authority-eng/NEA/14-01308-FULM-CF-2
117880.95,received,14/01308/FULM-ED,14/01308/FULM-ED-2,,2020-12-16,local-authority-eng:NEA,2018-05-31,,/developer-agreement-transaction/local-authority-eng/NEA/14-01308-FULM-ED-2
45736.1,received,14/01308/FULM-OS,14/01308/FULM-OS-2,,2020-12-16,local-authority-eng:NEA,2018-05-31,,/developer-agreement-transaction/local-authority-eng/NEA/14-01308-FULM-OS-2
19431.36,received,16/01436/RMAM-ED,16/01436/RMAM-ED-2,,2020-12-16,local-authority-eng:NEA,2018-11-02,,/developer-agreement-transaction/local-authority-eng/NEA/16-01436-RMAM-ED-2
3061.47,received,16/01436/RMAM-LI,16/01436/RMAM-LI-5,,2020-12-16,local-authority-eng:NEA,2018-11-02,,/developer-agreement-transaction/local-authority-eng/NEA/16-01436-RMAM-LI-5
45724.4,received,14/01596/OUTM-CF,14/01596/OUTM-CF-2,,2020-12-16,local-authority-eng:NEA,2019-12-13,,/developer-agreement-transaction/local-authority-eng/NEA/14-01596-OUTM-CF-2
45724.4,allocated,14/01596/OUTM-CF,14/01596/OUTM-CF-3,,2020-12-16,local-authority-eng:NEA,2020-03-31,,/developer-agreement-transaction/local-authority-eng/NEA/14-01596-OUTM-CF-3
42853.38,received,13/00689/FULM-CF,13/00689/FULM-CF-2,,2020-12-16,local-authority-eng:NEA,2017-01-12,,/developer-agreement-transaction/local-authority-eng/NEA/13-00689-FULM-CF-2
42853.38,allocated,13/00689/FULM-CF,13/00689/FULM-CF-3,,2020-12-16,local-authority-eng:NEA,2019-11-29,,/developer-agreement-transaction/local-authority-eng/NEA/13-00689-FULM-CF-3
130127.87,received,14/01950/FUL-ED,14/01950/FUL-ED-2,,2020-12-16,local-authority-eng:NEA,2017-07-27,,/developer-agreement-transaction/local-authority-eng/NEA/14-01950-FUL-ED-2
38499.3,received,15/00994/FULM-DF,15/00994/FULM-CF-2,,2020-12-16,local-authority-eng:NEA,2018-04-16,,/developer-agreement-transaction/local-authority-eng/NEA/15-00994-FULM-CF-2
38499.3,allocated,15/00994/FULM-DF,15/00994/FULM-CF-3,,2020-12-16,local-authority-eng:NEA,2019-11-29,,/developer-agreement-transaction/local-authority-eng/NEA/15-00994-FULM-CF-3
68638.36,received,15/00994/FULM-ED,15/00994/FULM-ED-2,,2020-12-16,local-authority-eng:NEA,2018-04-16,,/developer-agreement-transaction/local-authority-eng/NEA/15-00994-FULM-ED-2
35469.8,received,15/00994/FULM-OS,15/00994/FULM-OS-2,,2020-12-16,local-authority-eng:NEA,2018-04-16,,/developer-agreement-transaction/local-authority-eng/NEA/15-00994-FULM-OS-2
35469.8,spent,15/00994/FULM-OS,15/00994/FULM-OS-5,,2020-12-16,local-authority-eng:NEA,2019-12-03,,/developer-agreement-transaction/local-authority-eng/NEA/15-00994-FULM-OS-5
68416.61,received,14/01469/OUTM-CF,14/01469/OUTM-CF-2,,2020-12-16,local-authority-eng:NEA,2019-08-12,,/developer-agreement-transaction/local-authority-eng/NEA/14-01469-OUTM-CF-2
149096.93,received,14/01469/OUTM-ED,14/01469/OUTM-ED-2,,2020-12-16,local-authority-eng:NEA,2019-08-12,,/developer-agreement-transaction/local-authority-eng/NEA/14-01469-OUTM-ED-2
17973.44,received,14/01469/OUTM-TT,14/01469/OUTM-TT-2,,2020-12-16,local-authority-eng:NEA,2019-05-31,,/developer-agreement-transaction/local-authority-eng/NEA/14-01469-OUTM-TT-2
2020.65,received,14/01469/OUTM-LI,14/01469/OUTM-LI-2,,2020-12-16,local-authority-eng:NEA,2019-05-31,,/developer-agreement-transaction/local-authority-eng/NEA/14-01469-OUTM-LI-2
102983.39,received,14/01469/OUTM-OS,14/01469/OUTM-OS-2,,2020-12-16,local-authority-eng:NEA,2019-08-12,,/developer-agreement-transaction/local-authority-eng/NEA/14-01469-OUTM-OS-2
77531.47,received,17/01055/RMAM-CF,17/01055/RMAM-CF-2,,2020-12-16,local-authority-eng:NEA,2018-09-27,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-CF-2
162900.86,received,17/01055/RMAM-ED,17/01055/RMAM-ED-2,,2020-12-16,local-authority-eng:NEA,2018-09-27,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-ED-2
24066.2,received,17/01055/RMAM-TT,17/01055/RMAM-TT-2,,2020-12-16,local-authority-eng:NEA,2018-09-27,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-TT-2
2541.17,received,17/01055/RMAM-LI,17/01055/RMAM-LI-2,,2020-12-16,local-authority-eng:NEA,2018-09-27,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-LI-2
59283.81,received,17/01055/RMAM-OS,17/01055/RMAM-OS-2,,2020-12-16,local-authority-eng:NEA,2018-09-27,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-OS-2
5469.59,received,17/01055/RMAM-OS,17/01055/RMAM-OS-2a,,2020-12-16,local-authority-eng:NEA,2018-09-27,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-OS-2a
5469,transferred,17/01055/RMAM-OS,17/01055/RMAM-OS-5,,2020-12-16,local-authority-eng:NEA,2020-03-13,,/developer-agreement-transaction/local-authority-eng/NEA/17-01055-RMAM-OS-5
42427.19,received,15/02220/FUL-AH,15/02220/FUL-AH-2,,2020-12-16,local-authority-eng:NEA,2018-12-19,,/developer-agreement-transaction/local-authority-eng/NEA/15-02220-FUL-AH-2
