amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,organisation,start-date,units,slug
1829.41,received,16/00588/NEIGHBOURHOOD,16/00588/NEIGHBOURHOOD1,,2020-03-16,local-authority-eng:EPS,2019-11-20,,/developer-agreement-transaction/local-authority-eng/EPS/16-00588-NEIGHBOURHOOD1
9756.86,received,16/00588/IDP,16/00588/IDP1,,2020-03-16,local-authority-eng:EPS,2019-11-20,,/developer-agreement-transaction/local-authority-eng/EPS/16-00588-IDP1
1425.47,received,18/00481/CILADMIN,18/00481/CILADMIN1,,2020-03-16,local-authority-eng:EPS,2019-11-08,,/developer-agreement-transaction/local-authority-eng/EPS/18-00481-CILADMIN1
4276.42,received,18/00481/NEIGHBOURHOOD,18/00481/NEIGHBOURHOOD1,,2020-03-16,local-authority-eng:EPS,2019-11-08,,/developer-agreement-transaction/local-authority-eng/EPS/18-00481-NEIGHBOURHOOD1
22807.56,received,18/00481/IDP,18/00481/IDP1,,2020-03-16,local-authority-eng:EPS,2019-11-08,,/developer-agreement-transaction/local-authority-eng/EPS/18-00481-IDP1
964.96,received,16/01564/CILADMIN,16/01564/CILADMIN1,,2020-04-30,local-authority-eng:EPS,2019-10-31,,/developer-agreement-transaction/local-authority-eng/EPS/16-01564-CILADMIN1
2894.87,received,16/01564/NEIGHBOURHOOD,16/01564/NEIGHBOURHOOD1,,2020-04-30,local-authority-eng:EPS,2019-10-31,,/developer-agreement-transaction/local-authority-eng/EPS/16-01564-NEIGHBOURHOOD1
15439.34,received,16/01564/IDP,16/01564/IDP1,,2020-04-30,local-authority-eng:EPS,2019-10-31,,/developer-agreement-transaction/local-authority-eng/EPS/16-01564-IDP1
1318.7,received,15/00336/CILADMIN,15/00336/CILADMIN1,,2020-04-30,local-authority-eng:EPS,2019-10-08,,/developer-agreement-transaction/local-authority-eng/EPS/15-00336-CILADMIN1
3956.11,received,15/00336/NEIGHBOURHOOD,15/00336/NEIGHBOURHOOD1,,2020-04-30,local-authority-eng:EPS,2019-10-08,,/developer-agreement-transaction/local-authority-eng/EPS/15-00336-NEIGHBOURHOOD1
21099.26,received,15/00336/IDP,15/00336/IDP1,,2020-04-30,local-authority-eng:EPS,2019-10-08,,/developer-agreement-transaction/local-authority-eng/EPS/15-00336-IDP1
313.49,received,18/01494/CILADMIN,18/01494/CILADMIN1,,2020-04-30,local-authority-eng:EPS,2019-10-10,,/developer-agreement-transaction/local-authority-eng/EPS/18-01494-CILADMIN1
940.48,received,18/01494/NEIGHBOURHOOD,18/01494/NEIGHBOURHOOD1,,2020-04-30,local-authority-eng:EPS,2019-10-10,,/developer-agreement-transaction/local-authority-eng/EPS/18-01494-NEIGHBOURHOOD1
5015.9,received,18/01494/IDP,18/01494/IDP1,,2020-04-30,local-authority-eng:EPS,2019-10-10,,/developer-agreement-transaction/local-authority-eng/EPS/18-01494-IDP1
1071.81,received,18/01148/CILADMIN,18/01148/CILADMIN2,,2020-05-07,local-authority-eng:EPS,2019-09-03,,/developer-agreement-transaction/local-authority-eng/EPS/18-01148-CILADMIN2
3215.43,received,18/01148/NEIGHBOURHOOD,18/01148/NEIGHBOURHOOD2,,2020-05-07,local-authority-eng:EPS,2019-09-03,,/developer-agreement-transaction/local-authority-eng/EPS/18-01148-NEIGHBOURHOOD2
17148.95,received,18/01148/IDP,18/01148/IDP2,,2020-05-07,local-authority-eng:EPS,2019-09-03,,/developer-agreement-transaction/local-authority-eng/EPS/18-01148-IDP2
15160.49,received,18/01430/CILADMIN,18/01430/CILADMIN1,,2020-05-07,local-authority-eng:EPS,2019-10-21,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-CILADMIN1
15160.49,received,18/01430/CILADMIN,18/01430/CILADMIN2,,2020-05-07,local-authority-eng:EPS,2020-01-17,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-CILADMIN2
,secured,18/01430/CILADMIN,18/01430/CILADMIN3,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-CILADMIN3
45481.44,received,18/01430/NEIGHBOURHOOD,18/01430/NEIGHBOURHOOD1,,2020-05-07,local-authority-eng:EPS,2019-10-21,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-NEIGHBOURHOOD1
45481.44,received,18/01430/NEIGHBOURHOOD,18/01430/NEIGHBOURHOOD2,,2020-05-07,local-authority-eng:EPS,2020-01-17,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-NEIGHBOURHOOD2
,secured,18/01430/NEIGHBOURHOOD,18/01430/NEIGHBOURHOOD3,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-NEIGHBOURHOOD3
242567.61,received,18/01430/IDP,18/01430/IDP1,,2020-05-07,local-authority-eng:EPS,2019-10-21,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-IDP1
242567.61,received,18/01430/IDP,18/01430/IDP2,,2020-05-07,local-authority-eng:EPS,2020-01-17,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-IDP2
,secured,18/01430/IDP,18/01430/IDP3,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-01430-IDP3
3247.91,received,18/00315/CILADMIN,18/00315/CILADMIN1,,2020-05-07,local-authority-eng:EPS,2019-10-29,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-CILADMIN1
3247.91,received,18/00315/CILADMIN,18/00315/CILADMIN2,,2020-05-07,local-authority-eng:EPS,2020-01-24,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-CILADMIN2
,secured,18/00315/CILADMIN,18/00315/CILADMIN3,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-CILADMIN3
9743.72,received,18/00315/NEIGHBOURHOOD,18/00315/NEIGHBOURHOOD1,,2020-05-07,local-authority-eng:EPS,2019-10-29,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-NEIGHBOURHOOD1
9743.72,received,18/00315/NEIGHBOURHOOD,18/00315/NEIGHBOURHOOD2,,2020-05-07,local-authority-eng:EPS,2020-01-24,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-NEIGHBOURHOOD2
,secured,18/00315/NEIGHBOURHOOD,18/00315/NEIGHBOURHOOD3,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-NEIGHBOURHOOD3
51966.53,received,18/00315/IDP,18/00315/IDP1,,2020-05-07,local-authority-eng:EPS,2019-10-29,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-IDP1
51966.53,received,18/00315/IDP,18/00315/IDP2,,2020-05-07,local-authority-eng:EPS,2020-01-24,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-IDP2
,secured,18/00315/IDP,18/00315/IDP3,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-00315-IDP3
446.31,received,18/01065/CILADMIN,18/01065/CILADMIN1,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-01065-CILADMIN1
1338.94,received,18/01065/NEIGHBOURHOOD,18/01065/NEIGHBOURHOOD1,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-01065-NEIGHBOURHOOD1
7141.01,received,18/01065/IDP,18/01065/IDP1,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/18-01065-IDP1
933.84,received,17/01395/CILADMIN,17/01395/CILADMIN1,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/17-01395-CILADMIN1
2801.53,received,17/01395/NEIGHBOURHOOD,17/01395/NEIGHBOURHOOD1,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/17-01395-NEIGHBOURHOOD1
14941.49,received,17/01395/IDP,17/01395/IDP1,,2020-05-07,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/17-01395-IDP1
88.38,received,15/00674/CILADMIN,15/00674/CILADMIN1,,2020-06-24,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/15-00674-CILADMIN1
265.13,received,15/00674/NEIGHBOURHOOD,15/00674/NEIGHBOURHOOD1,,2020-06-24,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/15-00674-NEIGHBOURHOOD1
1414.02,received,15/00674/IDP,15/00674/IDP1,,2020-06-24,local-authority-eng:EPS,,,/developer-agreement-transaction/local-authority-eng/EPS/15-00674-IDP1
