amount,contribution-funding-status,developer-agreement-contribution,developer-agreement-transaction,end-date,entry-date,start-date,units,slug
22567.64,received,17/00386/FUL-S1.2.5,17/00386/FUL-S1.2.5-TRANS2,,2020-12-08,2020-02-24,,
22567.64,allocated,17/00386/FUL-S1.2.5,17/00386/FUL-S1.2.5-TRANS3,,2020-12-08,2020-02-24,,
1.5E+3,secured,17/00386/FUL-MON,17/00386/FUL-MON-TRANS1,,2020-12-08,2017-09-21,,
1.5E+3,received,17/00386/FUL-MON,17/00386/FUL-MON-TRANS2,,2020-12-08,2020-01-21,,
1.5E+3,allocated,17/00386/FUL-MON,17/00386/FUL-MON-TRANS3,,2020-12-08,2020-01-21,,
578.25,spent,17/00386/FUL-MON,17/00386/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
7E+3,secured,17/01610/FU4-S2.2,17/01610/FU4-S2.2-TRANS1,,2020-12-08,2019-02-11,,
7E+3,received,17/01610/FU4-S2.2,17/01610/FU4-S2.2-TRANS2,,2020-12-08,2019-02-24,,
7E+3,allocated,17/01610/FU4-S2.2,17/01610/FU4-S2.2-TRANS3,,2020-12-08,2019-02-24,,
1E+3,secured,17/01610/FU4-MON,17/01610/FU4-MON-TRANS1,,2020-12-08,2018-06-04,,
1E+3,received,17/01610/FU4-MON,17/01610/FU4-MON-TRANS2,,2020-12-08,2028-05-22,,
1E+3,allocated,17/01610/FU4-MON,17/01610/FU4-MON-TRANS3,,2020-12-08,2018-05-22,,
385.5,spent,17/01610/FU4-MON,17/01610/FU4-MON-TRANS4,,2020-12-09,2020-03-31,,
8E+3,secured,17/01781/FUL-S2.2.2.1,17/01781/FUL-S2.2.2.1-TRANS1,,2020-12-08,2018-07-11,,
8E+3,received,17/01781/FUL-S2.2.2.1,17/01781/FUL-S2.2.2.1-TRANS2,,2020-12-08,2018-08-16,,
8E+3,allocated,17/01781/FUL-S2.2.2.1,17/01781/FUL-S2.2.2.1-TRANS3,,2020-12-08,2018-08-16,,
1E+4,secured,17/01781/FUL-S2.2.2.2,17/01781/FUL-S2.2.2.2-TRANS1,,2020-12-08,2018-07-11,,
1E+4,received,17/01781/FUL-S2.2.2.2,17/01781/FUL-S2.2.2.2-TRANS2,,2020-12-08,2018-08-16,,
1E+4,allocated,17/01781/FUL-S2.2.2.2,17/01781/FUL-S2.2.2.2-TRANS3,,2020-12-08,2018-08-16,,
6E+4,secured,99/00230/LEG-S4.1,99/00230/LEG-S4.1-TRANS1,,2020-12-08,2005-08-21,,
3E+4,received,99/00230/LEG-S4.1,99/00230/LEG-S4.1-TRANS2,,2020-12-08,2005-08-22,,
3E+4,received,99/00230/LEG-S4.1,99/00230/LEG-S4.1-TRANS3,,2020-12-08,2015-09-02,,
3E+4,allocated,99/00230/LEG-S4.1,99/00230/LEG-S4.1-TRANS4,,2020-12-08,2005-08-22,,
3E+4,allocated,99/00230/LEG-S4.1,99/00230/LEG-S4.1-TRANS5,,2020-12-08,2005-09-02,,
6E+4,spent,99/00230/LEG-S4.1,99/00230/LEG-S4.1-TRANS6,,2020-12-08,2017-03-31,,
3.454E+4,secured,99/00230/LEG-S4.2.1,99/00230/LEG-S4.2.1-TRANS1,,2020-12-08,2005-08-21,,
3.454E+4,received,99/00230/LEG-S4.2.1,99/00230/LEG-S4.2.1-TRANS2,,2020-12-08,2006-02-02,,
3.454E+4,allocated,99/00230/LEG-S4.2.1,99/00230/LEG-S4.2.1-TRANS3,,2020-12-08,2006-02-02,,
4.95E+4,secured,07/03808/FUL-S2.1,07/03808/FUL-S2.1-TRANS1,,2020-12-08,2008-09-30,,
4.95E+4,received,07/03808/FUL-S2.1,07/03808/FUL-S2.1-TRANS2,,2020-12-08,2008-09-30,,
4.95E+4,allocated,07/03808/FUL-S2.1,07/03808/FUL-S2.1-TRANS3,,2020-12-08,2008-09-30,,
4.95E+4,spent,07/03808/FUL-S2.1,07/03808/FUL-S2.1-TRANS4,,2020-12-08,2015-03-31,,
1E+5,secured,07/03808/FUL-S2.2,07/03808/FUL-S2.2-TRANS1,,2020-12-08,2008-09-30,,
1E+5,received,07/03808/FUL-S2.2,07/03808/FUL-S2.2-TRANS2,,2020-12-08,2008-09-30,,
1E+5,allocated,07/03808/FUL-S2.2,07/03808/FUL-S2.2-TRANS3,,2020-12-08,2008-09-30,,
94728.75,secured,11/01612/OUT-S1.1,11/01612/OUT-S1.1-TRANS1,,2020-12-08,2014-11-20,,
94728.75,received,11/01612/OUT-S1.1,11/01612/OUT-S1.1-TRANS2,,2020-12-08,2014-11-20,,
94728.75,allocated,11/01612/OUT-S1.1,11/01612/OUT-S1.1-TRANS3,,2020-12-08,2014-11-20,,
82480.75,secured,11/01612/OUT-S1.2,11/01612/OUT-S1.2-TRANS1,,2020-12-08,2016-10-04,,
82480.75,received,11/01612/OUT-S1.2,11/01612/OUT-S1.2-TRANS2,,2020-12-08,2016-10-04,,
82480.75,allocated,11/01612/OUT-S1.2,11/01612/OUT-S1.2-TRANS3,,2020-12-08,2016-10-04,,
58266.25,secured,11/01612/OUT-S1.3,11/01612/OUT-S1.3-TRANS1,,2020-12-08,2017-06-09,,
58266.25,received,11/01612/OUT-S1.3,11/01612/OUT-S1.3-TRANS2,,2020-12-08,2017-06-09,,
58266.25,allocated,11/01612/OUT-S1.3,11/01612/OUT-S1.3-TRANS3,,2020-12-08,2017-06-09,,
235027.5,secured,11/01612/OUT-S1.4,11/01612/OUT-S1.4-TRANS1,,2020-12-08,2018-01-09,,
235027.5,received,11/01612/OUT-S1.4,11/01612/OUT-S1.4-TRANS2,,2020-12-08,2018-01-09,,
235027.5,allocated,11/01612/OUT-S1.4,11/01612/OUT-S1.4-TRANS3,,2020-12-08,2018-01-09,,
55379,secured,11/01612/OUT-S1.2.1,11/01612/OUT-S1.2.1-TRANS1,,2020-12-08,2014-07-24,,
55379,received,11/01612/OUT-S1.2.1,11/01612/OUT-S1.2.1-TRANS2,,2020-12-08,2014-07-22,,
55379,allocated,11/01612/OUT-S1.2.1,11/01612/OUT-S1.2.1-TRANS3,,2020-12-08,2014-07-22,,
55379,secured,11/01612/OUT-S1.2.2,11/01612/OUT-S1.2.2-TRANS1,,2020-12-08,2016-11-03,,
55379,received,11/01612/OUT-S1.2.2,11/01612/OUT-S1.2.2-TRANS2,,2020-12-08,2017-04-07,,
55379,allocated,11/01612/OUT-S1.2.2,11/01612/OUT-S1.2.2-TRANS3,,2020-12-08,2017-04-07,,
6.93E+3,secured,11/01796/FUL-2.1,11/01796/FUL-2.1-TRANS1,,2020-12-08,2012-02-02,,
6.93E+3,received,11/01796/FUL-2.1,11/01796/FUL-2.1-TRANS2,,2020-12-08,2012-10-25,,
6.93E+3,allocated,11/01796/FUL-2.1,11/01796/FUL-2.1-TRANS3,,2020-12-08,2012-10-25,,
4229.29,spent,11/01796/FUL-2.1,11/01796/FUL-2.1-TRANS4,,2020-12-08,2016-03-31,,
4.907E+4,secured,11/01796/FUL-2.2,11/01796/FUL-2.2-TRANS1,,2020-12-08,2012-02-02,,
4.907E+4,received,11/01796/FUL-2.2,11/01796/FUL-2.2-TRANS2,,2020-12-08,2012-10-25,,
4.907E+4,allocated,11/01796/FUL-2.2,11/01796/FUL-2.2-TRANS3,,2020-12-08,2012-10-25,,
3095,spent,11/01796/FUL-2.2,11/01796/FUL-2.2-TRANS4,,2020-12-08,2015-03-31,,
45975,spent,11/01796/FUL-2.2,11/01796/FUL-2.2-TRANS5,,2020-12-08,2016-03-31,,
58183,secured,11/03442/FUL-S3.1,11/03442/FUL-S3.1-TRANS1,,2020-12-08,2014-11-29,,
58183,received,11/03442/FUL-S3.1,11/03442/FUL-S3.1-TRANS2,,2020-12-08,2015-02-20,,
58183,allocated,11/03442/FUL-S3.1,11/03442/FUL-S3.1-TRANS3,,2020-12-08,2015-02-20,,
58183,spent,11/03442/FUL-S3.1,11/03442/FUL-S3.1-TRANS4,,2020-12-08,2016-03-31,,
130799,secured,11/03442/FUL-S3.2,11/03442/FUL-S3.2-TRANS1,,2020-12-08,2014-11-29,,
130799,received,11/03442/FUL-S3.2,11/03442/FUL-S3.2-TRANS2,,2020-12-08,2015-02-20,,
130799,allocated,11/03442/FUL-S3.2,11/03442/FUL-S3.2-TRANS3,,2020-12-08,2015-02-20,,
130799,spent,11/03442/FUL-S3.2,11/03442/FUL-S3.2-TRANS4,,2020-12-08,2015-03-31,,
,secured,11/03442/FUL-S3.3,11/03442/FUL-S3.3-TRANS1,,2020-12-08,2014-11-29,7,
,received,11/03442/FUL-S3.3,11/03442/FUL-S3.3-TRANS2,,2020-12-08,2016-11-29,7,
40658,secured,12/01318/FUL-1.,12/01318/FUL-1.-TRANS1,,2020-12-08,2013-04-30,,
40658,received,12/01318/FUL-1.,12/01318/FUL-1.-TRANS2,,2020-12-08,2017-06-05,,
40658,allocated,12/01318/FUL-1.,12/01318/FUL-1.-TRANS3,,2020-12-08,2017-06-05,,
66.16,spent,12/01318/FUL-1.,12/01318/FUL-1.-TRANS4,,2020-12-08,2019-12-31,,
20060.14,spent,12/01318/FUL-1.,12/01318/FUL-1.-TRANS5,,2020-12-08,2020-03-31,,
71334,secured,12/03113/FUL-S3.1.1,12/03113/FUL-S3.1.1-TRANS1,,2020-12-08,2014-02-28,,
71334,received,12/03113/FUL-S3.1.1,12/03113/FUL-S3.1.1-TRANS2,,2020-12-08,2017-12-07,,
71334,allocated,12/03113/FUL-S3.1.1,12/03113/FUL-S3.1.1-TRANS3,,2020-12-08,2017-12-07,,
6412.24,secured,12/03113/FUL-S3.1.2,12/03113/FUL-S3.1.2-INT-TRANS1,,2020-12-08,2014-02-28,,
6412.24,received,12/03113/FUL-S3.1.2,12/03113/FUL-S3.1.2-INT-TRANS2,,2020-12-08,2017-12-07,,
6412.24,allocated,12/03113/FUL-S3.1.2,12/03113/FUL-S3.1.2-INT-TRANS3,,2020-12-08,2017-12-07,,
43111.5,secured,13/02903/FUL-S3.,13/02903/FUL-S3.-TRANS1,,2020-12-08,2017-05-23,,
43111.5,received,13/02903/FUL-S3.,13/02903/FUL-S3.-TRANS2,,2020-12-08,2017-07-27,,
43111.5,allocated,13/02903/FUL-S3.,13/02903/FUL-S3.-TRANS3,,2020-12-08,2017-07-27,,
43111.5,secured,13/02903/FUL-S4.,13/02903/FUL-S4.-TRANS1,,2020-12-08,2017-05-23,,
43111.5,received,13/02903/FUL-S4.,13/02903/FUL-S4.-TRANS2,,2020-12-08,2017-07-27,,
43111.5,allocated,13/02903/FUL-S4.,13/02903/FUL-S4.-TRANS3,,2020-12-08,2017-07-27,,
43111.5,spent,13/02903/FUL-S4.,13/02903/FUL-S4.-TRANS4,,2020-12-08,2019-06-30,,
27339,secured,14/02833/FUL-S2.1.a,14/02833/FUL-S2.1.a-TRANS1,,2020-12-08,2016-02-09,,
27339,received,14/02833/FUL-S2.1.a,14/02833/FUL-S2.1.a-TRANS2,,2020-12-08,2016-02-09,,
27339,allocated,14/02833/FUL-S2.1.a,14/02833/FUL-S2.1.a-TRANS3,,2020-12-08,2016-02-09,,
4.84E+3,spent,14/02833/FUL-S2.1.a,14/02833/FUL-S2.1.a-TRANS4,,2020-12-08,2019-03-31,,
22499,spent,14/02833/FUL-S2.1.a,14/02833/FUL-S2.1.a-TRANS5,,2020-12-08,2020-03-31,,
27339,secured,14/02833/FUL-S2.1.b,14/02833/FUL-S2.1.b-TRANS1,,2020-12-08,2018-03-18,,
27339,received,14/02833/FUL-S2.1.b,14/02833/FUL-S2.1.b-TRANS2,,2020-12-08,2018-02-27,,
27339,allocated,14/02833/FUL-S2.1.b,14/02833/FUL-S2.1.b-TRANS3,,2020-12-08,2018-02-27,,
27339,spent,14/02833/FUL-S2.1.b,14/02833/FUL-S2.1.b-TRANS4,,2020-12-08,2020-03-31,,
119131.5,secured,14/02833/FUL-S2.2.a,14/02833/FUL-S2.2.a-TRANS1,,2020-12-08,2016-02-09,,
119131.5,received,14/02833/FUL-S2.2.a,14/02833/FUL-S2.2.a-TRANS2,,2020-12-08,2016-02-09,,
119131.5,allocated,14/02833/FUL-S2.2.a,14/02833/FUL-S2.2.a-TRANS3,,2020-12-08,2016-02-09,,
119131.5,secured,14/02833/FUL-S2.2.b,14/02833/FUL-S2.2.b-TRANS1,,2020-12-08,2018-03-18,,
119131.5,received,14/02833/FUL-S2.2.b,14/02833/FUL-S2.2.b-TRANS2,,2020-12-08,2018-02-27,,
119131.5,allocated,14/02833/FUL-S2.2.b,14/02833/FUL-S2.2.b-TRANS3,,2020-12-08,2018-02-27,,
71334,secured,14/02837/SUB-S3.1,14/02837/SUB-S3.1-TRANS1,,2020-12-08,2016-09-13,,
71334,received,14/02837/SUB-S3.1,14/02837/SUB-S3.1-TRANS2,,2020-12-08,2017-09-04,,
71334,allocated,14/02837/SUB-S3.1,14/02837/SUB-S3.1-TRANS3,,2020-12-08,2017-09-04,,
24535,secured,16/02081/SU4-S2.2,16/02081/SU4-S2.2-TRANS1,,2020-12-08,2017-07-06,,
24535,received,16/02081/SU4-S2.2,16/02081/SU4-S2.2-TRANS2,,2020-12-08,2017-12-05,,
24535,allocated,16/02081/SU4-S2.2,16/02081/SU4-S2.2-TRANS3,,2020-12-08,2017-12-05,,
4.5E+4,secured,16/02081/SU4-S2.3,16/02081/SU4-S2.3-TRANS1,,2020-12-08,2017-07-06,,
4.5E+4,received,16/02081/SU4-S2.3,16/02081/SU4-S2.3-TRANS2,,2020-12-08,2017-12-05,,
4.5E+4,allocated,16/02081/SU4-S2.3,16/02081/SU4-S2.3-TRANS3,,2020-12-08,2017-12-05,,
2E+3,secured,16/02081/SU4-MON,16/02081/SU4-MON-TRANS1,,2020-12-08,2017-03-31,,
2E+3,received,16/02081/SU4-MON,16/02081/SU4-MON-TRANS2,,2020-12-08,2017-03-31,,
2E+3,allocated,16/02081/SU4-MON,16/02081/SU4-MON-TRANS3,,2020-12-08,2017-03-31,,
771,spent,16/02081/SU4-MON,16/02081/SU4-MON-TRANS4,,2020-12-09,2020-03-31,,
5E+2,secured,18/01058/FUL-MON,18/01058/FUL-MON-TRANS1,,2020-12-08,2019-09-20,,
5E+2,received,18/01058/FUL-MON,18/01058/FUL-MON-TRANS2,,2020-12-08,2019-09-20,,
5E+2,allocated,18/01058/FUL-MON,18/01058/FUL-MON-TRANS3,,2020-12-08,2019-09-20,,
192.75,spent,18/01058/FUL-MON,18/01058/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
5E+2,secured,18/01108/FUL-MON,18/01108/FUL-MON-TRANS1,,2020-12-08,2019-09-10,,
5E+2,received,18/01108/FUL-MON,18/01108/FUL-MON-TRANS2,,2020-12-08,2019-09-10,,
5E+2,allocated,18/01108/FUL-MON,18/01108/FUL-MON-TRANS3,,2020-12-08,2019-09-10,,
192.75,spent,18/01108/FUL-MON,18/01108/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
1E+3,secured,19/00214/FUL-MON,19/00214/FUL-MON-TRANS1,,2020-12-08,2019-11-01,,
1E+3,received,19/00214/FUL-MON,19/00214/FUL-MON-TRANS2,,2020-12-08,2019-10-10,,
1E+3,allocated,19/00214/FUL-MON,19/00214/FUL-MON-TRANS3,,2020-12-08,2019-10-10,,
385.5,spent,19/00214/FUL-MON,19/00214/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
9.1E+4,secured,99/00875/LEG-C4.,99/00875/LEG-C4.-TRANS1,,2020-12-08,2004-01-02,,
9.1E+4,received,99/00875/LEG-C4.,99/00875/LEG-C4.-TRANS2,,2020-12-08,2004-01-02,,
9.1E+4,allocated,99/00875/LEG-C4.,99/00875/LEG-C4.-TRANS3,,2020-12-08,2004-01-02,,
37178,secured,06/00206/LEG-1a.,06/00206/LEG-1a.-TRANS1,,2020-12-08,2006-08-02,,
37178,received,06/00206/LEG-1a.,06/00206/LEG-1a.-TRANS2,,2020-12-08,2006-08-02,,
37178,allocated,06/00206/LEG-1a.,06/00206/LEG-1a.-TRANS3,,2020-12-08,2006-08-02,,
37178,spent,06/00206/LEG-1a.,06/00206/LEG-1a.-TRANS4,,2020-12-08,2010-03-31,,
5E+4,secured,06/00206/LEG-1b.,06/00206/LEG-1b.-TRANS1,,2020-12-08,2006-08-02,,
5E+4,received,06/00206/LEG-1b.,06/00206/LEG-1b.-TRANS2,,2020-12-08,2006-08-02,,
5E+4,allocated,06/00206/LEG-1b.,06/00206/LEG-1b.-TRANS3,,2020-12-08,2006-08-02,,
1.5E+3,secured,18/00749/FUL-MON,18/00749/FUL-MON-TRANS1,,2020-12-08,2019-10-07,,
1.5E+3,received,18/00749/FUL-MON,18/00749/FUL-MON-TRANS2,,2020-12-08,2019-10-31,,
1.5E+3,allocated,18/00749/FUL-MON,18/00749/FUL-MON-TRANS3,,2020-12-08,2019-10-31,,
578.25,spent,18/00749/FUL-MON,18/00749/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
1E+3,secured,16/02247/FUL-MON,16/02247/FUL-MON-TRANS1,,2020-12-08,2017-12-04,,
1E+3,received,16/02247/FUL-MON,16/02247/FUL-MON-TRANS2,,2020-12-08,2017-12-04,,
1E+3,allocated,16/02247/FUL-MON,16/02247/FUL-MON-TRANS3,,2020-12-08,2017-12-04,,
385.5,spent,16/02247/FUL-MON,16/02247/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
2E+3,secured,15/00691/FUL-MON,15/00691/FUL-MON-TRANS1,,2020-12-08,2017-12-07,,
2E+3,received,15/00691/FUL-MON,15/00691/FUL-MON-TRANS2,,2020-12-08,2017-12-28,,
2E+3,allocated,15/00691/FUL-MON,15/00691/FUL-MON-TRANS3,,2020-12-08,2017-12-28,,
771,spent,15/00691/FUL-MON,15/00691/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
3.5E+3,secured,16/01541/FUL-MON,16/01541/FUL-MON-TRANS1,,2020-12-08,2018-02-01,,
3.5E+3,received,16/01541/FUL-MON,16/01541/FUL-MON-TRANS2,,2020-12-08,2018-01-04,,
3.5E+3,allocated,16/01541/FUL-MON,16/01541/FUL-MON-TRANS3,,2020-12-08,2018-01-04,,
1349.25,spent,16/01541/FUL-MON,16/01541/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
3.5E+3,secured,16/01502/OU4-MON,16/01502/OU4-MON-TRANS1,,2020-12-08,2017-12-22,,
3.5E+3,received,16/01502/OU4-MON,16/01502/OU4-MON-TRANS2,,2020-12-08,2018-02-05,,
3.5E+3,allocated,16/01502/OU4-MON,16/01502/OU4-MON-TRANS3,,2020-12-08,2018-02-05,,
1349.25,spent,16/01502/OU4-MON,16/01502/OU4-MON-TRANS4,,2020-12-09,2020-03-31,,
9113,secured,18/00485/FDC-S2.,18/00485/FDC-S2.-TRANS1,,2020-12-09,2019-11-12,,
1E+3,secured,18/00485/FDC-MON,18/00485/FDC-MON-TRANS1,,2020-12-09,2018-11-12,,
1E+3,received,18/00485/FDC-MON,18/00485/FDC-MON-TRANS2,,2020-12-09,2018-11-08,,
1E+3,allocated,18/00485/FDC-MON,18/00485/FDC-MON-TRANS3,,2020-12-09,2018-11-08,,
385.5,spent,18/00485/FDC-MON,18/00485/FDC-MON-TRANS4,,2020-12-09,2020-03-31,,
4.75E+3,secured,19/01484/FU4-MON,19/01484/FU4-MON-TRANS1,,2020-12-09,2020-01-15,,
4.75E+3,received,19/01484/FU4-MON,19/01484/FU4-MON-TRANS2,,2020-12-09,2020-01-07,,
4.75E+3,allocated,19/01484/FU4-MON,19/01484/FU4-MON-TRANS3,,2020-12-09,2020-01-07,,
1831.13,spent,19/01484/FU4-MON,19/01484/FU4-MON-TRANS4,,2020-12-09,2020-03-31,,
1.5E+3,secured,19/01427/FU4-MON,19/01427/FU4-MON-TRANS1,,2020-12-09,2020-01-20,,
1.5E+3,received,19/01427/FU4-MON,19/01427/FU4-MON-TRANS2,,2020-12-09,2020-02-25,,
1.5E+3,allocated,19/01427/FU4-MON,19/01427/FU4-MON-TRANS3,,2020-12-09,2020-02-25,,
578.25,spent,19/01427/FU4-MON,19/01427/FU4-MON-TRANS4,,2020-12-09,2020-03-31,,
,secured,14/00538/HYB-S3.B.,14/00538/HYB-S3.B.-TRANS1,,2020-12-09,2020-03-31,13,
,received,14/00538/HYB-S3.B.,14/00538/HYB-S3.B.-TRANS2,,2020-12-09,2020-03-31,13,
3E+3,secured,18/00255/FU4-MON,18/00255/FU4-MON-TRANS1,,2020-12-09,2019-06-27,,
3E+3,received,18/00255/FU4-MON,18/00255/FU4-MON-TRANS2,,2020-12-09,2019-07-01,,
3E+3,allocated,18/00255/FU4-MON,18/00255/FU4-MON-TRANS3,,2020-12-09,2019-07-01,,
1156.5,spent,18/00255/FU4-MON,18/00255/FU4-MON-TRANS4,,2020-12-09,2020-03-31,,
19439.5,secured,18/00438/FUL-S2.2.2.1,18/00438/FUL-S2.2.2.1-TRANS1,,2020-12-09,2020-01-22,,
7.75E+3,secured,18/00438/FUL-MON,18/00438/FUL-MON-TRANS1,,2020-12-09,2019-06-13,,
7.75E+3,received,18/00438/FUL-MON,18/00438/FUL-MON-TRANS2,,2020-12-09,2019-06-05,,
7.75E+3,allocated,18/00438/FUL-MON,18/00438/FUL-MON-TRANS3,,2020-12-09,2019-06-05,,
2987.63,spent,18/00438/FUL-MON,18/00438/FUL-MON-TRANS4,,2020-12-09,2020-03-31,,
