pipeline,resource,organisation,value,entity
developer-agreement-transaction,,local-authority-eng:SND,11/03442/FUL-S3.2-TRANS1,4401702
developer-agreement-transaction,,local-authority-eng:SND,11/03442/FUL-S3.2-TRANS2,4401703
developer-agreement-transaction,,local-authority-eng:SND,11/03442/FUL-S3.2-TRANS3,4401704
developer-agreement-transaction,,local-authority-eng:SND,11/03442/FUL-S3.2-TRANS4,4401705
developer-agreement-transaction,,local-authority-eng:SND,11/03442/FUL-S3.3-TRANS1,4401706
developer-agreement-transaction,,local-authority-eng:SND,11/03442/FUL-S3.3-TRANS2,4401707
developer-agreement-transaction,,local-authority-eng:SND,12/01318/FUL-1.-TRANS1,4401708
developer-agreement-transaction,,local-authority-eng:SND,12/01318/FUL-1.-TRANS2,4401709
developer-agreement-transaction,,local-authority-eng:SND,12/01318/FUL-1.-TRANS3,4401710
developer-agreement-transaction,,local-authority-eng:SND,12/01318/FUL-1.-TRANS4,4401711
developer-agreement-transaction,,local-authority-eng:SND,12/01318/FUL-1.-TRANS5,4401712
developer-agreement-transaction,,local-authority-eng:SND,12/03113/FUL-S3.1.1-TRANS1,4401713
developer-agreement-transaction,,local-authority-eng:SND,12/03113/FUL-S3.1.1-TRANS2,4401714
developer-agreement-transaction,,local-authority-eng:SND,12/03113/FUL-S3.1.1-TRANS3,4401715
developer-agreement-transaction,,local-authority-eng:SND,12/03113/FUL-S3.1.2-INT-TRANS1,4401716
developer-agreement-transaction,,local-authority-eng:SND,12/03113/FUL-S3.1.2-INT-TRANS2,4401717
developer-agreement-transaction,,local-authority-eng:SND,12/03113/FUL-S3.1.2-INT-TRANS3,4401718
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S3.-TRANS1,4401719
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S3.-TRANS2,4401720
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S3.-TRANS3,4401721
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S4.-TRANS1,4401722
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S4.-TRANS2,4401723
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S4.-TRANS3,4401724
developer-agreement-transaction,,local-authority-eng:SND,13/02903/FUL-S4.-TRANS4,4401725
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.a-TRANS1,4401726
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.a-TRANS2,4401727
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.a-TRANS3,4401728
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.a-TRANS4,4401729
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.a-TRANS5,4401730
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.b-TRANS1,4401731
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.b-TRANS2,4401732
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.b-TRANS3,4401733
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.1.b-TRANS4,4401734
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.2.a-TRANS1,4401735
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.2.a-TRANS2,4401736
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.2.a-TRANS3,4401737
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.2.b-TRANS1,4401738
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.2.b-TRANS2,4401739
developer-agreement-transaction,,local-authority-eng:SND,14/02833/FUL-S2.2.b-TRANS3,4401740
developer-agreement-transaction,,local-authority-eng:SND,14/02837/SUB-S3.1-TRANS1,4401741
developer-agreement-transaction,,local-authority-eng:SND,14/02837/SUB-S3.1-TRANS2,4401742
developer-agreement-transaction,,local-authority-eng:SND,14/02837/SUB-S3.1-TRANS3,4401743
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-S2.2-TRANS1,4401744
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-S2.2-TRANS2,4401745
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-S2.2-TRANS3,4401746
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-S2.3-TRANS1,4401747
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-S2.3-TRANS2,4401748
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-S2.3-TRANS3,4401749
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-MON-TRANS1,4401750
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-MON-TRANS2,4401751
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-MON-TRANS3,4401752
developer-agreement-transaction,,local-authority-eng:SND,16/02081/SU4-MON-TRANS4,4401753
developer-agreement-transaction,,local-authority-eng:SND,18/01058/FUL-MON-TRANS1,4401754
developer-agreement-transaction,,local-authority-eng:SND,18/01058/FUL-MON-TRANS2,4401755
developer-agreement-transaction,,local-authority-eng:SND,18/01058/FUL-MON-TRANS3,4401756
developer-agreement-transaction,,local-authority-eng:SND,18/01058/FUL-MON-TRANS4,4401757
developer-agreement-transaction,,local-authority-eng:SND,18/01108/FUL-MON-TRANS1,4401758
developer-agreement-transaction,,local-authority-eng:SND,18/01108/FUL-MON-TRANS2,4401759
developer-agreement-transaction,,local-authority-eng:SND,18/01108/FUL-MON-TRANS3,4401760
developer-agreement-transaction,,local-authority-eng:SND,18/01108/FUL-MON-TRANS4,4401761
developer-agreement-transaction,,local-authority-eng:SND,19/00214/FUL-MON-TRANS1,4401762
developer-agreement-transaction,,local-authority-eng:SND,19/00214/FUL-MON-TRANS2,4401763
developer-agreement-transaction,,local-authority-eng:SND,19/00214/FUL-MON-TRANS3,4401764
developer-agreement-transaction,,local-authority-eng:SND,19/00214/FUL-MON-TRANS4,4401765
developer-agreement-transaction,,local-authority-eng:SND,99/00875/LEG-C4.-TRANS1,4401766
developer-agreement-transaction,,local-authority-eng:SND,99/00875/LEG-C4.-TRANS2,4401767
developer-agreement-transaction,,local-authority-eng:SND,99/00875/LEG-C4.-TRANS3,4401768
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1a.-TRANS1,4401769
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1a.-TRANS2,4401770
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1a.-TRANS3,4401771
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1a.-TRANS4,4401772
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1b.-TRANS1,4401773
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1b.-TRANS2,4401774
developer-agreement-transaction,,local-authority-eng:SND,06/00206/LEG-1b.-TRANS3,4401775
developer-agreement-transaction,,local-authority-eng:SND,18/00749/FUL-MON-TRANS1,4401776
developer-agreement-transaction,,local-authority-eng:SND,18/00749/FUL-MON-TRANS2,4401777
developer-agreement-transaction,,local-authority-eng:SND,18/00749/FUL-MON-TRANS3,4401778
developer-agreement-transaction,,local-authority-eng:SND,18/00749/FUL-MON-TRANS4,4401779
developer-agreement-transaction,,local-authority-eng:SND,16/02247/FUL-MON-TRANS1,4401780
developer-agreement-transaction,,local-authority-eng:SND,16/02247/FUL-MON-TRANS2,4401781
developer-agreement-transaction,,local-authority-eng:SND,16/02247/FUL-MON-TRANS3,4401782
developer-agreement-transaction,,local-authority-eng:SND,16/02247/FUL-MON-TRANS4,4401783
developer-agreement-transaction,,local-authority-eng:SND,15/00691/FUL-MON-TRANS1,4401784
developer-agreement-transaction,,local-authority-eng:SND,15/00691/FUL-MON-TRANS2,4401785
developer-agreement-transaction,,local-authority-eng:SND,15/00691/FUL-MON-TRANS3,4401786
developer-agreement-transaction,,local-authority-eng:SND,15/00691/FUL-MON-TRANS4,4401787
developer-agreement-transaction,,local-authority-eng:SND,16/01541/FUL-MON-TRANS1,4401788
developer-agreement-transaction,,local-authority-eng:SND,16/01541/FUL-MON-TRANS2,4401789
developer-agreement-transaction,,local-authority-eng:SND,16/01541/FUL-MON-TRANS3,4401790
developer-agreement-transaction,,local-authority-eng:SND,16/01541/FUL-MON-TRANS4,4401791
developer-agreement-transaction,,local-authority-eng:SND,16/01502/OU4-MON-TRANS1,4401792
developer-agreement-transaction,,local-authority-eng:SND,16/01502/OU4-MON-TRANS2,4401793
developer-agreement-transaction,,local-authority-eng:SND,16/01502/OU4-MON-TRANS3,4401794
developer-agreement-transaction,,local-authority-eng:SND,16/01502/OU4-MON-TRANS4,4401795
developer-agreement-transaction,,local-authority-eng:SND,18/00485/FDC-S2.-TRANS1,4401796
developer-agreement-transaction,,local-authority-eng:SND,18/00485/FDC-MON-TRANS1,4401797
developer-agreement-transaction,,local-authority-eng:SND,18/00485/FDC-MON-TRANS2,4401798
developer-agreement-transaction,,local-authority-eng:SND,18/00485/FDC-MON-TRANS3,4401799
developer-agreement-transaction,,local-authority-eng:SND,18/00485/FDC-MON-TRANS4,4401800
developer-agreement-transaction,,local-authority-eng:SND,19/01484/FU4-MON-TRANS1,4401801
developer-agreement-transaction,,local-authority-eng:SND,19/01484/FU4-MON-TRANS2,4401802
developer-agreement-transaction,,local-authority-eng:SND,19/01484/FU4-MON-TRANS3,4401803
developer-agreement-transaction,,local-authority-eng:SND,19/01484/FU4-MON-TRANS4,4401804
developer-agreement-transaction,,local-authority-eng:SND,19/01427/FU4-MON-TRANS1,4401805
developer-agreement-transaction,,local-authority-eng:SND,19/01427/FU4-MON-TRANS2,4401806
developer-agreement-transaction,,local-authority-eng:SND,19/01427/FU4-MON-TRANS3,4401807
developer-agreement-transaction,,local-authority-eng:SND,19/01427/FU4-MON-TRANS4,4401808
developer-agreement-transaction,,local-authority-eng:SND,14/00538/HYB-S3.B.-TRANS1,4401809
developer-agreement-transaction,,local-authority-eng:SND,14/00538/HYB-S3.B.-TRANS2,4401810
developer-agreement-transaction,,local-authority-eng:SND,18/00255/FU4-MON-TRANS1,4401811
developer-agreement-transaction,,local-authority-eng:SND,18/00255/FU4-MON-TRANS2,4401812
developer-agreement-transaction,,local-authority-eng:SND,18/00255/FU4-MON-TRANS3,4401813
developer-agreement-transaction,,local-authority-eng:SND,18/00255/FU4-MON-TRANS4,4401814
developer-agreement-transaction,,local-authority-eng:SND,18/00438/FUL-S2.2.2.1-TRANS1,4401815
developer-agreement-transaction,,local-authority-eng:SND,18/00438/FUL-MON-TRANS1,4401816
developer-agreement-transaction,,local-authority-eng:SND,18/00438/FUL-MON-TRANS2,4401817
developer-agreement-transaction,,local-authority-eng:SND,18/00438/FUL-MON-TRANS3,4401818
developer-agreement-transaction,,local-authority-eng:SND,18/00438/FUL-MON-TRANS4,4401819
developer-agreement-transaction,,local-authority-eng:HAL,S106-103-C1-T1,4401820
developer-agreement-transaction,,local-authority-eng:HAL,S106-103-C1-T2,4401821
developer-agreement-transaction,,local-authority-eng:HAL,S106-103-C1-T3,4401822
developer-agreement-transaction,,local-authority-eng:HAL,S106-103-C2-T1,4401823
developer-agreement-transaction,,local-authority-eng:HAL,S106-103-C2-T2,4401824
developer-agreement-transaction,,local-authority-eng:HAL,S106-103-C2-T3,4401825
developer-agreement-transaction,,local-authority-eng:HAL,S106-107-C1-T1,4401826
developer-agreement-transaction,,local-authority-eng:HAL,S106-110-C1-T1,4401827
developer-agreement-transaction,,local-authority-eng:HAL,S106-110-C2-T1,4401828
developer-agreement-transaction,,local-authority-eng:HAL,S106-139-C1-T1,4401829
developer-agreement-transaction,,local-authority-eng:HAL,S106-139-C2-T1,4401830
developer-agreement-transaction,,local-authority-eng:HAL,S106-149-C1-T1,4401831
developer-agreement-transaction,,local-authority-eng:HAL,S106-150-C1-T1,4401832
developer-agreement-transaction,,local-authority-eng:HAL,S106-152-C1-T1,4401833
developer-agreement-transaction,,local-authority-eng:HAL,S106-152-C1-T2,4401834
developer-agreement-transaction,,local-authority-eng:HAL,S106-152-C1-T3,4401835
developer-agreement-transaction,,local-authority-eng:HAL,S106-152-C2-T1,4401836
developer-agreement-transaction,,local-authority-eng:HAL,S106-152-C2-T2,4401837
developer-agreement-transaction,,local-authority-eng:HAL,S106-152-C2-T3,4401838
developer-agreement-transaction,,local-authority-eng:HAL,S106-153-C1-T1,4401839
developer-agreement-transaction,,local-authority-eng:HAL,S106-153-C2-T1,4401840
developer-agreement-transaction,,local-authority-eng:HAL,S106-154-C1-T1,4401841
developer-agreement-transaction,,local-authority-eng:HAL,S106-154-C1-T2,4401842
developer-agreement-transaction,,local-authority-eng:HAL,S106-154-C1-T3,4401843
developer-agreement-transaction,,local-authority-eng:HAL,S106-154-C1-T4,4401844
developer-agreement-transaction,,local-authority-eng:HAL,S106-155-C1-T1,4401845
developer-agreement-transaction,,local-authority-eng:HAL,S106-155-C2-T1,4401846
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T1,4401847
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T2,4401848
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T3,4401849
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T4,4401850
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T5,4401851
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T6,4401852
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T7,4401853
developer-agreement-transaction,,local-authority-eng:HAL,S106-162-C1-T8,4401854
developer-agreement-transaction,,local-authority-eng:HAL,S106-165-C1-T1,4401855
developer-agreement-transaction,,local-authority-eng:HAL,S106-172-C1-T1,4401856
developer-agreement-transaction,,local-authority-eng:HAL,S106-172-C1-T2,4401857
developer-agreement-transaction,,local-authority-eng:HAL,S106-172-C1-T3,4401858
developer-agreement-transaction,,local-authority-eng:HAL,S106-177-C1-T1,4401859
developer-agreement-transaction,,local-authority-eng:HAL,S106-186-C1-T1,4401860
developer-agreement-transaction,,local-authority-eng:HAL,S106-186-C1-T2,4401861
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C1-T1,4401862
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C1-T2,4401863
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C1-T3,4401864
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C1-T4,4401865
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C2-T1,4401866
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C2-T2,4401867
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C2-T3,4401868
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C2-T4,4401869
developer-agreement-transaction,,local-authority-eng:HAL,S106-187-C3-T1,4401870
developer-agreement-transaction,,local-authority-eng:HAL,S106-191-C1-T1,4401871
developer-agreement-transaction,,local-authority-eng:HAL,S106-191-C2-T1,4401872
developer-agreement-transaction,,local-authority-eng:HAL,S106-191-C3-T1,4401873
developer-agreement-transaction,,local-authority-eng:HAL,S106-194-C1-T1,4401874
developer-agreement-transaction,,local-authority-eng:HAL,S106-194-C1-T2,4401875
developer-agreement-transaction,,local-authority-eng:HAL,S106-195-C1-T1,4401876
developer-agreement-transaction,,local-authority-eng:HAL,S106-195-C1-T2,4401877
developer-agreement-transaction,,local-authority-eng:HAL,S106-195-C2-T1,4401878
developer-agreement-transaction,,local-authority-eng:HAL,S106-195-C2-T2,4401879
developer-agreement-transaction,,local-authority-eng:HAL,S106-195-C2-T3,4401880
developer-agreement-transaction,,local-authority-eng:HAL,S106-197-C1-T1,4401881
developer-agreement-transaction,,local-authority-eng:HAL,S106-197-C1-T2,4401882
developer-agreement-transaction,,local-authority-eng:HAL,S106-198-C1-T1,4401883
developer-agreement-transaction,,local-authority-eng:HAL,S106-201-C1-T1,4401884
developer-agreement-transaction,,local-authority-eng:HAL,S106-201-C1-T2,4401885
developer-agreement-transaction,,local-authority-eng:HAL,S106-201-C1-T3,4401886
developer-agreement-transaction,,local-authority-eng:HAL,S106-201-C2-T1,4401887
developer-agreement-transaction,,local-authority-eng:HAL,S106-201-C2-T2,4401888
developer-agreement-transaction,,local-authority-eng:HAL,S106-201-C2-T3,4401889
developer-agreement-transaction,,local-authority-eng:HAL,S106-208-C1-T1,4401890
developer-agreement-transaction,,local-authority-eng:HAL,S106-209-C1-T1,4401891
developer-agreement-transaction,,local-authority-eng:HAL,S106-209-C1-T2,4401892
developer-agreement-transaction,,local-authority-eng:HAL,S106-209-C1-T3,4401893
developer-agreement-transaction,,local-authority-eng:HAL,S106-209-C1-T4,4401894
developer-agreement-transaction,,local-authority-eng:HAL,S106-209-C1-T5,4401895
developer-agreement-transaction,,local-authority-eng:HAL,S106-209-C2-T1,4401896
developer-agreement-transaction,,local-authority-eng:HAL,S106-212-C1-T1,4401897
developer-agreement-transaction,,local-authority-eng:HAL,S106-214-C1-T1,4401898
developer-agreement-transaction,,local-authority-eng:HAL,S106-214-C2-T1,4401899
developer-agreement-transaction,,local-authority-eng:HAL,S106-220-C1-T1,4401900
developer-agreement-transaction,,local-authority-eng:HAL,S106-220-C1-T2,4401901
developer-agreement-transaction,,local-authority-eng:HAL,S106-220-C1-T3,4401902
developer-agreement-transaction,,local-authority-eng:HAL,S106-226-C1-T1,4401903
developer-agreement-transaction,,local-authority-eng:HAL,S106-237-C1-T1,4401904
developer-agreement-transaction,,local-authority-eng:HAL,S106-237-C1-T2,4401905
developer-agreement-transaction,,local-authority-eng:HAL,S106-237-C1-T3,4401906
developer-agreement-transaction,,local-authority-eng:HAL,S106-64-C1-T1,4401907
developer-agreement-transaction,,local-authority-eng:HAL,S106-81-C1-T1,4401908
developer-agreement-transaction,,local-authority-eng:HAL,S106-84-C1-T1,4401909
developer-agreement-transaction,,local-authority-eng:HAL,S106-84-C1-T2,4401910
developer-agreement-transaction,,local-authority-eng:HAL,S106-84-C1-T3,4401911
developer-agreement-transaction,,local-authority-eng:HAL,S106-913-C1-T1,4401912
developer-agreement-transaction,,local-authority-eng:HAL,S106-930-C1-T1,4401913
developer-agreement-transaction,,local-authority-eng:HAL,S106-930-C1-T2,4401914
developer-agreement-transaction,,local-authority-eng:HAL,S106-931-C1-T1,4401915
developer-agreement-transaction,,local-authority-eng:HAL,S106-931-C1-T2,4401916
developer-agreement-transaction,,local-authority-eng:HAL,S106-931-C1-T3,4401917
developer-agreement-transaction,,local-authority-eng:HAL,S106-940-C1-T1,4401918
developer-agreement-transaction,,local-authority-eng:HAL,S106-940-C1-T2,4401919
developer-agreement-transaction,,local-authority-eng:HAL,S106-940-C1-T3,4401920
developer-agreement-transaction,,local-authority-eng:HAL,S106-942-C1-T1,4401921
developer-agreement-transaction,,local-authority-eng:HAL,S106-942-C1-T2,4401922
developer-agreement-transaction,,local-authority-eng:HAL,S106-97-C1-T1,4401923
developer-agreement-transaction,,local-authority-eng:HAL,S106-97-C1-T2,4401924
developer-agreement-transaction,,local-authority-eng:HAL,S106-97-C1-T3,4401925
developer-agreement-transaction,,local-authority-eng:HAL,S106-97-C2-T1,4401926
developer-agreement-transaction,,local-authority-eng:HAL,S278-202-C1-T1,4401927
developer-agreement-transaction,,local-authority-eng:HAL,S278-202-C1-T2,4401928
developer-agreement-transaction,,local-authority-eng:HAL,S278-202-C1-T3,4401929
developer-agreement-transaction,,local-authority-eng:HAL,S278-202-C1-T4,4401930
developer-agreement-transaction,,local-authority-eng:HAL,S278-203-C1-T1,4401931
developer-agreement-transaction,,local-authority-eng:HAL,S278-203-C1-T2,4401932
developer-agreement-transaction,,local-authority-eng:HAL,S278-204-C1-T1,4401933
developer-agreement-transaction,,local-authority-eng:HAL,S278-204-C1-T2,4401934
developer-agreement-transaction,,local-authority-eng:HAL,S278-205-C1-T1,4401935
developer-agreement-transaction,,local-authority-eng:HAL,S278-205-C1-T2,4401936
developer-agreement-transaction,,local-authority-eng:HAL,S278-206-C1-T1,4401937
developer-agreement-transaction,,local-authority-eng:HAL,S278-206-C1-T2,4401938
developer-agreement-transaction,,local-authority-eng:HAL,S278-207-C1-T1,4401939
developer-agreement-transaction,,local-authority-eng:HAL,S278-207-C1-T2,4401940
developer-agreement-transaction,,local-authority-eng:HAL,S278-207-C1-T3,4401941
developer-agreement-transaction,,local-authority-eng:HAL,S278-208-C1-T1,4401942
developer-agreement-transaction,,local-authority-eng:HAL,S278-208-C1-T2,4401943
developer-agreement-transaction,,local-authority-eng:HAL,S278-208-C1-T3,4401944
developer-agreement-transaction,,local-authority-eng:HAL,S278-209-C1-T1,4401945
developer-agreement-transaction,,local-authority-eng:HAL,S278-209-C1-T2,4401946
developer-agreement-transaction,,local-authority-eng:HAL,S278-209-C1-T3,4401947
developer-agreement-transaction,,local-authority-eng:HAL,S278-210-C1-T1,4401948
developer-agreement-transaction,,local-authority-eng:HAL,S278-210-C1-T2,4401949
developer-agreement-transaction,,local-authority-eng:HAL,S278-211-C1-T1,4401950
developer-agreement-transaction,,local-authority-eng:HAL,S278-211-C1-T2,4401951
developer-agreement-transaction,,local-authority-eng:HAL,S278-212-C1-T1,4401952
developer-agreement-transaction,,local-authority-eng:HAL,S278-212-C1-T2,4401953
developer-agreement-transaction,,local-authority-eng:HAL,S278-212-C1-T3,4401954
developer-agreement-transaction,,local-authority-eng:HAL,S278-212-C1-T4,4401955
developer-agreement-transaction,,local-authority-eng:HAL,S278-212-C1-T5,4401956
developer-agreement-transaction,,local-authority-eng:HAL,S278-213-C1-T1,4401957
developer-agreement-transaction,,local-authority-eng:HAL,S278-213-C1-T2,4401958
developer-agreement-transaction,,local-authority-eng:HAL,S278-213-C1-T3,4401959
developer-agreement-transaction,,local-authority-eng:HAL,S278-213-C1-T4,4401960
developer-agreement-transaction,,local-authority-eng:HAL,S278-214-C1-T1,4401961
developer-agreement-transaction,,local-authority-eng:HAL,S278-214-C1-T2,4401962
developer-agreement-transaction,,local-authority-eng:HAL,S278-214-C1-T3,4401963
developer-agreement-transaction,,local-authority-eng:HAL,S278-214-C1-T4,4401964
developer-agreement-transaction,,local-authority-eng:HAL,S278-215-C1-T1,4401965
developer-agreement-transaction,,local-authority-eng:HAL,S278-215-C1-T2,4401966
developer-agreement-transaction,,local-authority-eng:HAL,S278-215-C1-T3,4401967
developer-agreement-transaction,,local-authority-eng:HAL,S278-215-C1-T4,4401968
developer-agreement-transaction,,local-authority-eng:HAL,S278-216-C1-T1,4401969
developer-agreement-transaction,,local-authority-eng:WIL,14/10444/CIL,4401970
developer-agreement-transaction,,local-authority-eng:WIL,15/05086/CIL,4401971
developer-agreement-transaction,,local-authority-eng:WIL,15/05550/CIL,4401972
developer-agreement-transaction,,local-authority-eng:WIL,15/07201/CIL,4401973
developer-agreement-transaction,,local-authority-eng:WIL,15/07289/CIL,4401974
developer-agreement-transaction,,local-authority-eng:WIL,15/08696/CIL,4401975
developer-agreement-transaction,,local-authority-eng:WIL,15/11291/CIL,4401976
developer-agreement-transaction,,local-authority-eng:WIL,15/11698/CIL,4401977
developer-agreement-transaction,,local-authority-eng:WIL,15/12294/CIL,4401978
developer-agreement-transaction,,local-authority-eng:WIL,15/12308/CIL,4401979
developer-agreement-transaction,,local-authority-eng:WIL,16/02827/CIL,4401980
developer-agreement-transaction,,local-authority-eng:WIL,16/05034/CIL,4401981
developer-agreement-transaction,,local-authority-eng:WIL,16/05344/CIL,4401982
developer-agreement-transaction,,local-authority-eng:WIL,16/07016/CIL,4401983
developer-agreement-transaction,,local-authority-eng:WIL,16/07198/CIL,4401984
developer-agreement-transaction,,local-authority-eng:WIL,16/07283/CIL,4401985
developer-agreement-transaction,,local-authority-eng:WIL,16/08702/CIL,4401986
developer-agreement-transaction,,local-authority-eng:WIL,16/08971/CIL,4401987
developer-agreement-transaction,,local-authority-eng:WIL,16/09788/CIL,4401988
developer-agreement-transaction,,local-authority-eng:WIL,16/10513/CIL,4401989
developer-agreement-transaction,,local-authority-eng:WIL,16/11064/CIL,4401990
developer-agreement-transaction,,local-authority-eng:WIL,16/11728/CIL,4401991
developer-agreement-transaction,,local-authority-eng:WIL,16/11928/CIL,4401992
developer-agreement-transaction,,local-authority-eng:WIL,16/12263/CIL,4401993
developer-agreement-transaction,,local-authority-eng:WIL,16/12397/CIL,4401994
developer-agreement-transaction,,local-authority-eng:WIL,17/00447/CIL,4401995
developer-agreement-transaction,,local-authority-eng:WIL,17/01003/CIL,4401996
developer-agreement-transaction,,local-authority-eng:WIL,17/01972/CIL,4401997
developer-agreement-transaction,,local-authority-eng:WIL,17/03319/CIL,4401998
developer-agreement-transaction,,local-authority-eng:WIL,17/04080/CIL,4401999
developer-agreement-transaction,,local-authority-eng:WIL,17/05625/CIL,4402000
developer-agreement-transaction,,local-authority-eng:WIL,17/06804/CIL,4402001
developer-agreement-transaction,,local-authority-eng:WIL,17/07283/CIL,4402002
developer-agreement-transaction,,local-authority-eng:WIL,17/08775/CIL,4402003
developer-agreement-transaction,,local-authority-eng:WIL,17/08942/CIL,4402004
developer-agreement-transaction,,local-authority-eng:WIL,17/08959/CIL,4402005
developer-agreement-transaction,,local-authority-eng:WIL,17/09443/CIL,4402006
developer-agreement-transaction,,local-authority-eng:WIL,17/09632/CIL,4402007
developer-agreement-transaction,,local-authority-eng:WIL,17/09801/CIL,4402008
developer-agreement-transaction,,local-authority-eng:WIL,17/12194/CIL,4402009
developer-agreement-transaction,,local-authority-eng:WIL,17/12474/CIL,4402010
developer-agreement-transaction,,local-authority-eng:WIL,17/12531/CIL,4402011
developer-agreement-transaction,,local-authority-eng:WIL,18/00380/CIL,4402012
developer-agreement-transaction,,local-authority-eng:WIL,18/00800/CIL,4402013
developer-agreement-transaction,,local-authority-eng:WIL,18/00940/CIL,4402014
developer-agreement-transaction,,local-authority-eng:WIL,18/00985/CIL,4402015
developer-agreement-transaction,,local-authority-eng:WIL,18/02232/CIL,4402016
developer-agreement-transaction,,local-authority-eng:WIL,18/02409/CIL,4402017
developer-agreement-transaction,,local-authority-eng:WIL,18/03098/CIL,4402018
developer-agreement-transaction,,local-authority-eng:WIL,18/03943/CIL,4402019
developer-agreement-transaction,,local-authority-eng:WIL,18/04224/CIL,4402020
developer-agreement-transaction,,local-authority-eng:WIL,18/04477/CIL,4402021
developer-agreement-transaction,,local-authority-eng:WIL,18/04614/CIL,4402022
developer-agreement-transaction,,local-authority-eng:WIL,18/04724/CIL,4402023
developer-agreement-transaction,,local-authority-eng:WIL,18/04733/CIL,4402024
developer-agreement-transaction,,local-authority-eng:WIL,18/05700/CIL,4402025
developer-agreement-transaction,,local-authority-eng:WIL,18/06072/CIL,4402026
developer-agreement-transaction,,local-authority-eng:WIL,18/06151/CIL,4402027
developer-agreement-transaction,,local-authority-eng:WIL,18/06336/CIL,4402028
developer-agreement-transaction,,local-authority-eng:WIL,18/06659/CIL,4402029
developer-agreement-transaction,,local-authority-eng:WIL,18/06820/CIL,4402030
developer-agreement-transaction,,local-authority-eng:WIL,18/06977/CIL,4402031
developer-agreement-transaction,,local-authority-eng:WIL,18/07055/CIL,4402032
developer-agreement-transaction,,local-authority-eng:WIL,18/07066/CIL,4402033
developer-agreement-transaction,,local-authority-eng:WIL,18/07286/CIL,4402034
developer-agreement-transaction,,local-authority-eng:WIL,18/07692/CIL,4402035
developer-agreement-transaction,,local-authority-eng:WIL,18/07826/CIL,4402036
developer-agreement-transaction,,local-authority-eng:WIL,18/07838/CIL,4402037
developer-agreement-transaction,,local-authority-eng:WIL,18/08072/CIL,4402038
developer-agreement-transaction,,local-authority-eng:WIL,18/08220/CIL,4402039
developer-agreement-transaction,,local-authority-eng:WIL,18/08316/CIL,4402040
developer-agreement-transaction,,local-authority-eng:WIL,18/08579/CIL,4402041
